,IndexNumber,UID,code3,FIPS,Lat,Long,Population,State,Area,Date,Deaths,Area_MA,Area_MW,Area_NE,Area_O,Area_S,Area_SW,Area_W,NumberOfDays,Firstdeath,DaysSinceFirst,PopulationScaled,DeathsScaled,ClinicianCountper100k,ClinicianRate,CityPopulationDensity,MostDenseCity
5478,5478,7478526623,74760,2526623.0,3963.02512922,-8215.492913339998,5639632,Minnesota,MW,2020-05-02,394,0,1,0,0,0,0,0,101,2020-03-21,42,-0.08446200615275509,-0.14978299972277742,818.0,14.67,3019.0,Minneapolis
5479,5479,7058472780,70560,2472780.0,2689.00357846,-7350.949515640002,2976149,Mississippi,S,2020-05-02,291,0,0,0,0,1,0,0,101,2020-03-19,44,-0.4406944404080916,-0.18361546148162286,397.0,13.3,2462.0,University
5480,5480,9915588598,99120,3518595.0,4460.98472627,-10729.940478620003,6626371,Missouri,MW,2020-05-02,472,0,1,0,0,0,0,0,101,2020-03-18,45,0.047511216858120695,-0.12416230052675856,2235.0,36.56,1929.0,St. Louis
5481,5481,4873853196,48720,1853196.0,2630.58270339,-6143.222113399999,1068778,Montana,W,2020-05-02,16,0,0,0,0,0,0,1,101,2020-03-27,36,-0.6957992840876027,-0.273944849672715,223.0,21.23,962.0,Billings
5482,5482,7983061711,79800,3061711.0,3842.926930089997,-9210.62813682,1934408,Nebraska,MW,2020-05-02,73,0,1,0,0,0,0,0,101,2020-03-28,35,-0.5800240071046271,-0.2552220310294704,270.0,14.06,2256.4,Beechwood
5483,5483,1596714838,15960,714838.0,667.3519446600002,-1998.5878901,3080156,Nevada,W,2020-05-02,255,0,0,0,0,0,0,1,101,2020-03-16,47,-0.4267838328353777,-0.19544039957209308,629.0,20.98,1747.0,Las Vegas
5484,5484,1008500166,10080,500166.0,434.78972876,-715.77656705,1359711,New Hampshire,NE,2020-05-02,84,0,0,1,0,0,0,0,101,2020-03-23,40,-0.656887914728306,-0.2516088555018267,345.0,25.69,2531.5,Cluffs Crossing
5485,5485,1932884509,19320,884509.0,846.0152591300001,-1567.07144401,8882190,New Jersey,MA,2020-05-02,7742,1,0,0,0,0,0,0,101,2020-03-10,53,0.3492198793911419,2.2638182527432043,3043.0,33.79,23394.0,Guttenberg
5486,5486,2941326065,29400,1326065.0,1140.1288463,-3494.2745445,2096829,New Mexico,SW,2020-05-02,138,0,0,0,0,0,1,0,101,2020-03-25,38,-0.558300711628671,-0.23387144836612134,282.0,13.51,4044.0,Morningside
5487,5487,5378405916,53760,2405916.0,2637.73738266,-4679.39936508,26161672,New York,MA,2020-05-02,25211,1,0,0,0,0,0,0,101,2020-03-11,52,2.6602959912083644,8.001869461143889,3875.0,19.52,27799.0,Manhattan
5488,5488,8571880074,85680,3880074.0,3562.4209710000014,-7950.109873960002,10488084,North Carolina,S,2020-05-02,431,0,0,0,0,1,0,0,101,2020-03-25,38,0.5640031270319338,-0.13762959112979412,1324.0,12.89,1235.0,Raleigh
5489,5489,4622186885,46200,2186885.0,2511.855856580001,-5313.2178520900015,762062,North Dakota,MW,2020-05-02,24,0,1,0,0,0,0,0,101,2020-03-27,36,-0.7368215798203179,-0.2713170856526105,90.0,11.91,2446.6,Calspur
5490,5490,7563609822,75600,3609822.0,3547.3389435400013,-7289.51590458,11689100,Ohio,MW,2020-05-02,1022,0,1,0,0,0,0,0,101,2020-03-20,43,0.7246352216462442,0.056496475855425714,4424.0,37.95,1915.0,Cleveland
5491,5491,6639256009,66360,3256009.0,2733.6474108,-7488.35776672,3956971,Oklahoma,SW,2020-05-02,238,0,0,0,0,0,1,0,101,2020-03-19,44,-0.30951259744863296,-0.20102439811481512,1842.0,46.86,785.0,Tulsa
5492,5492,3193647378,31920,1647378.0,1601.7264242899994,-4373.1691055,4217737,Oregon,W,2020-05-02,109,0,0,0,0,0,0,1,101,2020-03-15,48,-0.2746359690072174,-0.24339709293900014,917.0,22.13,1874.0,Portland
5493,5493,5798988573,57960,2988573.0,2734.8112497699994,-5200.22629518,12801989,Pennsylvania,MA,2020-05-02,2695,1,0,0,0,0,0,0,101,2020-03-18,45,0.8734806085047251,0.6060276265597789,5750.0,44.9,4547.0,Philadelphia
5494,5494,630,630,72.0,18.2208,-66.5901,2933408,Puerto Rico,O,2020-05-02,95,0,0,0,1,0,0,0,101,2020-03-21,42,-0.4464109140902992,-0.24799567997418304,,,11907.4,Santa Teresita
5495,5495,588390113,5880,390113.0,208.27571053,-357.32052549,1059361,Rhode Island,NE,2020-05-02,296,0,0,1,0,0,0,0,101,2020-03-28,35,-0.6970587780785096,-0.18197310896905752,266.0,25.1,3783.0,Providence
5496,5496,4034242206,40320,2242206.0,1562.0437180300007,-3725.23638584,5148714,South Carolina,S,2020-05-02,267,0,0,0,0,1,0,0,101,2020-03-16,47,-0.15012073728029046,-0.19149875354193632,718.0,14.29,2427.6,Tranquil Acres
5497,5497,5715210577,57120,3210577.0,2921.9978651999995,-6554.50198811,884659,South Dakota,MW,2020-05-02,21,0,1,0,0,0,0,0,101,2020-03-11,52,-0.720424618494715,-0.27230249716014965,176.0,20.24,881.0,Sioux Falls
5498,5498,8152644119,81480,4644119.0,3409.0847101599993,-8180.328683919997,6829174,Tennessee,S,2020-05-02,209,0,0,0,0,1,0,0,101,2020-03-20,43,0.07463547722106839,-0.21055004268769395,823.0,12.25,793.0,Memphis
5499,5499,21516426612,215040,12426612.0,8041.803434339999,-25057.879425249987,28995881,Texas,SW,2020-05-02,863,0,0,0,0,0,1,0,101,2020-03-17,46,3.0393624884446457,0.0042696659558488,4471.0,15.8,1524.0,Dallas
5500,5500,3110012044,31080,1591939.0,1388.55098628,-3904.519943400001,3205958,Utah,W,2020-05-02,49,0,0,0,0,0,0,1,101,2020-03-22,41,-0.40995821288804185,-0.2631053230897839,577.0,18.6,696.0,Salt Lake City
5501,5501,1344870296,13440,870296.0,618.2329411800001,-1017.58132988,623989,Vermont,NE,2020-05-02,51,0,0,1,0,0,0,0,101,2020-03-19,44,-0.7552884072395045,-0.2624483820847578,79.0,12.67,2428.3,Northfield Center
5502,5502,850,850,78.0,18.3358,-64.8963,107268,Virgin Islands,O,2020-05-02,4,0,0,0,1,0,0,0,101,2020-04-05,27,-0.8243982080757974,-0.2778864957028717,,,1878.9,Frenchtown
5503,5503,11346988213,113400,6988213.0,4996.297993259999,-10442.323660759994,8535519,Virginia,S,2020-05-02,617,0,0,0,0,1,0,0,101,2020-03-14,49,0.30285372867205274,-0.07653407766236453,1249.0,14.75,1463.0,Richmond
5504,5504,3446238627,34440,2238627.0,1842.11767038,-4708.0495961999995,7614893,Washington,W,2020-05-02,830,0,0,0,0,0,0,1,101,2020-02-29,63,0.1797229104844565,-0.006569860627082256,1261.0,17.03,3336.0,Seattle
5505,5505,4791143133,47880,3143133.0,2134.78395387,-4433.959998229999,1792147,West Virginia,S,2020-05-02,48,0,0,0,0,1,0,0,101,2020-03-30,33,-0.5990509662891229,-0.26343379359229696,741.0,40.81,3681.3,West Side
5506,5506,6220135229,62160,4135229.0,3196.450331630001,-6465.454558629999,5822434,Wisconsin,MW,2020-05-02,334,0,1,0,0,0,0,0,101,2020-03-19,44,-0.0600128163337309,-0.16949122987356116,1056.0,18.22,2389.0,Milwaukee
5507,5507,2101458641,21000,1458641.0,990.99836662,-2464.5245707,578759,Wyoming,W,2020-05-02,7,0,0,0,0,0,0,1,101,2020-04-13,19,-0.7613377768061093,-0.2769010841953325,123.0,21.23,862.0,Cheyenne
5508,5508,5796241491,57960,241491.0,2203.24678369,-5809.578199250002,4903185,Alabama,S,2020-05-03,290,0,0,0,0,1,0,0,102,2020-03-25,39,-0.18295946512284794,-0.1839439319841359,555.0,11.39,2973.9,Normal
5509,5509,2604232344,26040,232344.0,1747.5798765500006,-4229.3193343,731545,Alaska,W,2020-05-03,9,0,0,0,0,0,0,1,102,2020-03-25,39,-0.7409031321321482,-0.2762441431903064,227.0,30.68,3458.4,Homesite Park
5510,5510,1428230216,14280,230216.0,505.13855463,-1671.9484819,7278717,Arizona,SW,2020-05-03,362,0,0,0,0,0,1,0,102,2020-03-21,43,0.134760432849637,-0.16029405580319542,1975.0,28.15,1212.0,Phoenix
5511,5511,6468550635,64680,550635.0,2618.39170427,-6932.548370129999,3017804,Arkansas,S,2020-05-03,76,0,0,0,0,1,0,0,102,2020-03-24,40,-0.4351232157939656,-0.2542366195219312,333.0,11.08,643.0,Little Rock
5512,5512,5040521376,50400,521376.0,2194.94977547,-7002.258461499999,39512223,California,W,2020-05-03,2216,0,0,0,0,0,0,1,102,2020-03-04,60,4.445889997770455,0.4486902558560221,5338.0,13.5,7286.0,San Francisco
5513,5513,5544685999,55440,685999.0,2491.870365929999,-6751.119357399997,5758736,Colorado,W,2020-05-03,842,0,0,0,0,0,0,1,102,2020-03-12,52,-0.0685322225387626,-0.0026282145969255084,1534.0,27.36,1774.0,Denver
5514,5514,840242082,8400,242082.0,332.90944112,-581.25463743,3565287,Connecticut,NE,2020-05-03,2436,0,0,1,0,0,0,0,102,2020-03-18,46,-0.3618990946700785,0.5209537664088958,518.0,14.44,3523.0,Bridgeport
5515,5515,420200029,4200,200029.0,117.32783047,-226.59971237,973764,Delaware,MA,2020-05-03,177,1,0,0,0,0,0,0,102,2020-03-26,38,-0.7085071063295081,-0.22106109876811195,310.0,32.23,6269.3,Cleland Heights
5516,5516,252181023,2520,181023.0,38.90417773,-77.01655992,705749,District of Columbia,MA,2020-05-03,251,1,0,0,0,0,0,0,102,2020-03-20,44,-0.7443532656130266,-0.19675428158214534,94.0,13.55,4382.0,Washington
5517,5517,5796978574,57960,978574.0,1939.0305769000006,-5540.949841920001,21477737,Florida,S,2020-05-03,1379,0,0,0,0,1,0,0,102,2020-03-08,56,2.033834486875966,0.17376044525258896,4835.0,23.04,4969.0,Miami
5518,5518,13526262703,135240,2262703.0,5216.5566110300015,-13288.811358250005,10617423,Georgia,S,2020-05-03,1184,0,0,0,0,1,0,0,102,2020-03-12,52,0.5813018095518339,0.1097086972625418,1028.0,9.86,1384.0,Atlanta
5519,5519,316,316,66.0,13.4443,144.7937,164229,Guam,O,2020-05-03,5,0,0,0,1,0,0,0,102,2020-03-22,42,-0.8167798543308633,-0.27755802520035866,,,320.0,-
5520,5520,588245055,5880,245055.0,105.14141503,-786.6161824,1415872,Hawaii,W,2020-05-03,17,0,0,0,0,0,0,1,102,2020-03-24,40,-0.6493765584552553,-0.2736163791702019,212.0,14.85,15989.1,Mōʻiliʻili
5521,5521,3864875968,38640,875968.0,1947.5896553700006,-5036.245496399999,1787065,Idaho,W,2020-05-03,64,0,0,0,0,0,0,1,102,2020-03-26,38,-0.5997306677292619,-0.25817826555208795,457.0,26.62,2585.1,Ustick
5522,5522,8737914438,87360,1914438.0,4064.04900553,-9096.1896671,12671821,Illinois,MW,2020-05-03,2618,0,1,0,0,0,0,0,102,2020-03-17,47,0.8560710498545859,0.5807353978662732,2464.0,19.25,4612.0,Chicago
5523,5523,7897834500,78960,1834500.0,3665.0364912399987,-7932.1082973199955,6732219,Indiana,MW,2020-05-03,1132,0,1,0,0,0,0,0,102,2020-03-16,48,0.06166805236300616,0.09262823113186257,1104.0,16.56,921.0,Indianapolis
5524,5524,8486060839,84840,2060839.0,4160.9610923300015,-9253.08642292,3155070,Iowa,MW,2020-05-03,184,0,1,0,0,0,0,0,102,2020-03-25,39,-0.4167643220745415,-0.2187618052505205,1287.0,40.91,1143.0,Iowa City
5525,5525,8990281065,89880,2281065.0,4040.964784169999,-10298.87791087,2913314,Kansas,MW,2020-05-03,144,0,1,0,0,0,0,0,102,2020-03-13,51,-0.4490984230903292,-0.231900625351043,801.0,27.5,2386.0,Westwood Hills
5526,5526,10250704442,102480,2704442.0,4514.6572620000015,-10223.986874159997,4467673,Kentucky,S,2020-05-03,253,0,0,0,0,1,0,0,102,2020-03-16,48,-0.2412078188414225,-0.1960973405771192,687.0,15.42,910.0,Louisville
5527,5527,5545582140,55440,1582140.0,1989.9153525399995,-5876.747945990001,4648794,Louisiana,S,2020-05-03,2012,0,0,0,0,1,0,0,102,2020-03-14,50,-0.2169834574601932,0.38168227334335736,261.0,5.57,896.0,New Orleans
5528,5528,1512538302,15120,538302.0,715.0030145,-1112.38029805,1344212,Maine,NE,2020-05-03,57,0,0,1,0,0,0,0,102,2020-03-27,37,-0.658960856999206,-0.2604775590696794,719.0,53.82,4497.9,Munjoy Hill
5529,5529,2184747127,21840,747127.0,936.35809657,-1840.21122261,6045680,Maryland,MA,2020-05-03,1281,1,0,0,0,0,0,0,102,2020-03-19,45,-0.030154369323644164,0.14157033600630886,723.0,11.95,2917.0,Baltimore
5530,5530,1428590248,14280,520246.0,630.9941489099998,-1071.27703141,6892503,Massachusetts,NE,2020-05-03,4004,0,0,1,0,0,0,0,102,2020-03-20,44,0.08310553084219388,1.0359955143493775,878.0,12.8,5472.0,Boston
5531,5531,7310474950,73080,2334941.0,3655.6204674499986,-7070.080729440003,9986857,Michigan,MW,2020-05-03,4258,0,1,0,0,0,0,0,102,2020-03-12,52,0.4969655997323417,1.1194270219876954,5602.0,56.23,1873.0,Detroit
5532,5532,7478526623,74760,2526623.0,3963.02512922,-8215.492913339998,5639632,Minnesota,MW,2020-05-03,418,0,1,0,0,0,0,0,102,2020-03-21,43,-0.08446200615275509,-0.14189970766246393,818.0,14.67,3019.0,Minneapolis
5533,5533,7058472780,70560,2472780.0,2689.00357846,-7350.949515640002,2976149,Mississippi,S,2020-05-03,303,0,0,0,0,1,0,0,102,2020-03-19,45,-0.4406944404080916,-0.17967381545146607,397.0,13.3,2462.0,University
5534,5534,9915588598,99120,3518595.0,4460.98472627,-10729.940478620003,6626371,Missouri,MW,2020-05-03,484,0,1,0,0,0,0,0,102,2020-03-18,46,0.047511216858120695,-0.1202206544966018,2235.0,36.56,1929.0,St. Louis
5535,5535,4873853196,48720,1853196.0,2630.58270339,-6143.222113399999,1068778,Montana,W,2020-05-03,16,0,0,0,0,0,0,1,102,2020-03-27,37,-0.6957992840876027,-0.273944849672715,223.0,21.23,962.0,Billings
5536,5536,7983061711,79800,3061711.0,3842.926930089997,-9210.62813682,1934408,Nebraska,MW,2020-05-03,78,0,1,0,0,0,0,0,102,2020-03-28,36,-0.5800240071046271,-0.2535796785169051,270.0,14.06,2256.4,Beechwood
5537,5537,1596714838,15960,714838.0,667.3519446600002,-1998.5878901,3080156,Nevada,W,2020-05-03,258,0,0,0,0,0,0,1,102,2020-03-16,48,-0.4267838328353777,-0.19445498806455389,629.0,20.98,1747.0,Las Vegas
5538,5538,1008500166,10080,500166.0,434.78972876,-715.77656705,1359711,New Hampshire,NE,2020-05-03,86,0,0,1,0,0,0,0,102,2020-03-23,41,-0.656887914728306,-0.2509519144968006,345.0,25.69,2531.5,Cluffs Crossing
5539,5539,1932884509,19320,884509.0,846.0152591300001,-1567.07144401,8882190,New Jersey,MA,2020-05-03,7871,1,0,0,0,0,0,0,102,2020-03-10,54,0.3492198793911419,2.3061909475673894,3043.0,33.79,23394.0,Guttenberg
5540,5540,2941326065,29400,1326065.0,1140.1288463,-3494.2745445,2096829,New Mexico,SW,2020-05-03,151,0,0,0,0,0,1,0,102,2020-03-25,39,-0.558300711628671,-0.22960133183345155,282.0,13.51,4044.0,Morningside
5541,5541,5378405916,53760,2405916.0,2637.73738266,-4679.39936508,26161672,New York,MA,2020-05-03,25495,1,0,0,0,0,0,0,102,2020-03-11,53,2.6602959912083644,8.095155083857597,3875.0,19.52,27799.0,Manhattan
5542,5542,8571880074,85680,3880074.0,3562.4209710000014,-7950.109873960002,10488084,North Carolina,S,2020-05-03,434,0,0,0,0,1,0,0,102,2020-03-25,39,0.5640031270319338,-0.13664417962225492,1324.0,12.89,1235.0,Raleigh
5543,5543,4622186885,46200,2186885.0,2511.855856580001,-5313.2178520900015,762062,North Dakota,MW,2020-05-03,25,0,1,0,0,0,0,0,102,2020-03-27,37,-0.7368215798203179,-0.2709886151500974,90.0,11.91,2446.6,Calspur
5544,5544,7563609822,75600,3609822.0,3547.3389435400013,-7289.51590458,11689100,Ohio,MW,2020-05-03,1039,0,1,0,0,0,0,0,102,2020-03-20,44,0.7246352216462442,0.06208047439814776,4424.0,37.95,1915.0,Cleveland
5545,5545,6639256009,66360,3256009.0,2733.6474108,-7488.35776672,3956971,Oklahoma,SW,2020-05-03,238,0,0,0,0,0,1,0,102,2020-03-19,45,-0.30951259744863296,-0.20102439811481512,1842.0,46.86,785.0,Tulsa
5546,5546,3193647378,31920,1647378.0,1601.7264242899994,-4373.1691055,4217737,Oregon,W,2020-05-03,109,0,0,0,0,0,0,1,102,2020-03-15,49,-0.2746359690072174,-0.24339709293900014,917.0,22.13,1874.0,Portland
5547,5547,5798988573,57960,2988573.0,2734.8112497699994,-5200.22629518,12801989,Pennsylvania,MA,2020-05-03,2720,1,0,0,0,0,0,0,102,2020-03-18,46,0.8734806085047251,0.6142393891226055,5750.0,44.9,4547.0,Philadelphia
5548,5548,630,630,72.0,18.2208,-66.5901,2933408,Puerto Rico,O,2020-05-03,97,0,0,0,1,0,0,0,102,2020-03-21,43,-0.4464109140902992,-0.2473387389691569,,,11907.4,Santa Teresita
5549,5549,588390113,5880,390113.0,208.27571053,-357.32052549,1059361,Rhode Island,NE,2020-05-03,320,0,0,1,0,0,0,0,102,2020-03-28,36,-0.6970587780785096,-0.17408981690874406,266.0,25.1,3783.0,Providence
5550,5550,4034242206,40320,2242206.0,1562.0437180300007,-3725.23638584,5148714,South Carolina,S,2020-05-03,275,0,0,0,0,1,0,0,102,2020-03-16,48,-0.15012073728029046,-0.18887098952183184,718.0,14.29,2427.6,Tranquil Acres
5551,5551,5715210577,57120,3210577.0,2921.9978651999995,-6554.50198811,884659,South Dakota,MW,2020-05-03,21,0,1,0,0,0,0,0,102,2020-03-11,53,-0.720424618494715,-0.27230249716014965,176.0,20.24,881.0,Sioux Falls
5552,5552,8152644119,81480,4644119.0,3409.0847101599993,-8180.328683919997,6829174,Tennessee,S,2020-05-03,210,0,0,0,0,1,0,0,102,2020-03-20,44,0.07463547722106839,-0.21022157218518087,823.0,12.25,793.0,Memphis
5553,5553,21516426612,215040,12426612.0,8041.803434339999,-25057.879425249987,28995881,Texas,SW,2020-05-03,878,0,0,0,0,0,1,0,102,2020-03-17,47,3.0393624884446457,0.009196723493544732,4471.0,15.8,1524.0,Dallas
5554,5554,3110012044,31080,1591939.0,1388.55098628,-3904.519943400001,3205958,Utah,W,2020-05-03,50,0,0,0,0,0,0,1,102,2020-03-22,42,-0.40995821288804185,-0.26277685258727085,577.0,18.6,696.0,Salt Lake City
5555,5555,1344870296,13440,870296.0,618.2329411800001,-1017.58132988,623989,Vermont,NE,2020-05-03,53,0,0,1,0,0,0,0,102,2020-03-19,45,-0.7552884072395045,-0.2617914410797317,79.0,12.67,2428.3,Northfield Center
5556,5556,850,850,78.0,18.3358,-64.8963,107268,Virgin Islands,O,2020-05-03,4,0,0,0,1,0,0,0,102,2020-04-05,28,-0.8243982080757974,-0.2778864957028717,,,1878.9,Frenchtown
5557,5557,11346988213,113400,6988213.0,4996.297993259999,-10442.323660759994,8535519,Virginia,S,2020-05-03,660,0,0,0,0,1,0,0,102,2020-03-14,50,0.30285372867205274,-0.06240984605430285,1249.0,14.75,1463.0,Richmond
5558,5558,3446238627,34440,2238627.0,1842.11767038,-4708.0495961999995,7614893,Washington,W,2020-05-03,834,0,0,0,0,0,0,1,102,2020-02-29,64,0.1797229104844565,-0.005255978617030007,1261.0,17.03,3336.0,Seattle
5559,5559,4791143133,47880,3143133.0,2134.78395387,-4433.959998229999,1792147,West Virginia,S,2020-05-03,48,0,0,0,0,1,0,0,102,2020-03-30,34,-0.5990509662891229,-0.26343379359229696,741.0,40.81,3681.3,West Side
5560,5560,6220135229,62160,4135229.0,3196.450331630001,-6465.454558629999,5822434,Wisconsin,MW,2020-05-03,339,0,1,0,0,0,0,0,102,2020-03-19,45,-0.0600128163337309,-0.16784887736099585,1056.0,18.22,2389.0,Milwaukee
5561,5561,2101458641,21000,1458641.0,990.99836662,-2464.5245707,578759,Wyoming,W,2020-05-03,7,0,0,0,0,0,0,1,102,2020-04-13,20,-0.7613377768061093,-0.2769010841953325,123.0,21.23,862.0,Cheyenne
5562,5562,5796241491,57960,241491.0,2203.24678369,-5809.578199250002,4903185,Alabama,S,2020-05-04,298,0,0,0,0,1,0,0,103,2020-03-25,40,-0.18295946512284794,-0.18131616796403136,555.0,11.39,2973.9,Normal
5563,5563,2604232344,26040,232344.0,1747.5798765500006,-4229.3193343,731545,Alaska,W,2020-05-04,9,0,0,0,0,0,0,1,103,2020-03-25,40,-0.7409031321321482,-0.2762441431903064,227.0,30.68,3458.4,Homesite Park
5564,5564,1428230216,14280,230216.0,505.13855463,-1671.9484819,7278717,Arizona,SW,2020-05-04,362,0,0,0,0,0,1,0,103,2020-03-21,44,0.134760432849637,-0.16029405580319542,1975.0,28.15,1212.0,Phoenix
5565,5565,6468550635,64680,550635.0,2618.39170427,-6932.548370129999,3017804,Arkansas,S,2020-05-04,80,0,0,0,0,1,0,0,103,2020-03-24,41,-0.4351232157939656,-0.252922737511879,333.0,11.08,643.0,Little Rock
5566,5566,5040521376,50400,521376.0,2194.94977547,-7002.258461499999,39512223,California,W,2020-05-04,2278,0,0,0,0,0,0,1,103,2020-03-04,61,4.445889997770455,0.469055427011832,5338.0,13.5,7286.0,San Francisco
5567,5567,5544685999,55440,685999.0,2491.870365929999,-6751.119357399997,5758736,Colorado,W,2020-05-04,851,0,0,0,0,0,0,1,103,2020-03-12,53,-0.0685322225387626,0.00032801992569205223,1534.0,27.36,1774.0,Denver
5568,5568,840242082,8400,242082.0,332.90944112,-581.25463743,3565287,Connecticut,NE,2020-05-04,2556,0,0,1,0,0,0,0,103,2020-03-18,47,-0.3618990946700785,0.5603702267104632,518.0,14.44,3523.0,Bridgeport
5569,5569,420200029,4200,200029.0,117.32783047,-226.59971237,973764,Delaware,MA,2020-05-04,182,1,0,0,0,0,0,0,103,2020-03-26,39,-0.7085071063295081,-0.2194187462555466,310.0,32.23,6269.3,Cleland Heights
5570,5570,252181023,2520,181023.0,38.90417773,-77.01655992,705749,District of Columbia,MA,2020-05-04,258,1,0,0,0,0,0,0,103,2020-03-20,45,-0.7443532656130266,-0.19445498806455389,94.0,13.55,4382.0,Washington
5571,5571,5796978574,57960,978574.0,1939.0305769000006,-5540.949841920001,21477737,Florida,S,2020-05-04,1399,0,0,0,0,1,0,0,103,2020-03-08,57,2.033834486875966,0.1803298553028502,4835.0,23.04,4969.0,Miami
5572,5572,13526262703,135240,2262703.0,5216.5566110300015,-13288.811358250005,10617423,Georgia,S,2020-05-04,1246,0,0,0,0,1,0,0,103,2020-03-12,53,0.5813018095518339,0.13007386841835167,1028.0,9.86,1384.0,Atlanta
5573,5573,316,316,66.0,13.4443,144.7937,164229,Guam,O,2020-05-04,5,0,0,0,1,0,0,0,103,2020-03-22,43,-0.8167798543308633,-0.27755802520035866,,,320.0,-
5574,5574,588245055,5880,245055.0,105.14141503,-786.6161824,1415872,Hawaii,W,2020-05-04,17,0,0,0,0,0,0,1,103,2020-03-24,41,-0.6493765584552553,-0.2736163791702019,212.0,14.85,15989.1,Mōʻiliʻili
5575,5575,3864875968,38640,875968.0,1947.5896553700006,-5036.245496399999,1787065,Idaho,W,2020-05-04,64,0,0,0,0,0,0,1,103,2020-03-26,39,-0.5997306677292619,-0.25817826555208795,457.0,26.62,2585.1,Ustick
5576,5576,8737914438,87360,1914438.0,4064.04900553,-9096.1896671,12671821,Illinois,MW,2020-05-04,2659,0,1,0,0,0,0,0,103,2020-03-17,48,0.8560710498545859,0.5942026884693087,2464.0,19.25,4612.0,Chicago
5577,5577,7897834500,78960,1834500.0,3665.0364912399987,-7932.1082973199955,6732219,Indiana,MW,2020-05-04,1151,0,1,0,0,0,0,0,103,2020-03-16,49,0.06166805236300616,0.09886917067961074,1104.0,16.56,921.0,Indianapolis
5578,5578,8486060839,84840,2060839.0,4160.9610923300015,-9253.08642292,3155070,Iowa,MW,2020-05-04,188,0,1,0,0,0,0,0,103,2020-03-25,40,-0.4167643220745415,-0.21744792324046824,1287.0,40.91,1143.0,Iowa City
5579,5579,8990281065,89880,2281065.0,4040.964784169999,-10298.87791087,2913314,Kansas,MW,2020-05-04,156,0,1,0,0,0,0,0,103,2020-03-13,52,-0.4490984230903292,-0.22795897932088624,801.0,27.5,2386.0,Westwood Hills
5580,5580,10250704442,102480,2704442.0,4514.6572620000015,-10223.986874159997,4467673,Kentucky,S,2020-05-04,261,0,0,0,0,1,0,0,103,2020-03-16,49,-0.2412078188414225,-0.1934695765570147,687.0,15.42,910.0,Louisville
5581,5581,5545582140,55440,1582140.0,1989.9153525399995,-5876.747945990001,4648794,Louisiana,S,2020-05-04,2064,0,0,0,0,1,0,0,103,2020-03-14,51,-0.2169834574601932,0.3987627394740366,261.0,5.57,896.0,New Orleans
5582,5582,1512538302,15120,538302.0,715.0030145,-1112.38029805,1344212,Maine,NE,2020-05-04,57,0,0,1,0,0,0,0,103,2020-03-27,38,-0.658960856999206,-0.2604775590696794,719.0,53.82,4497.9,Munjoy Hill
